Name,Address,BranchType,LayerType,WorkingTime,Latitude,Longitude,latitude,longitude
PGD Tiền Hải,"Số 129A, Phố Tiểu Hoàng, Thị trấn Tiền Hải, Huyện Tiền Hải, Tỉnh Thái Bình",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h00-16h00",20.404949188232422,106.50330352783203,,
PGD Vincom Village,"Số 1S01 Tầng 1 Tòa nhà S6B Lô đất G4*HH16, Phường Phúc Lợi, Quận Long Biên, TP Hà Nội",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",21.043720245361328,105.9259033203125,,
PGD Bảo Lâm,"Số 188, Đường Trần Phú, Thị trấn Lộc Thắng, Bảo Lâm, Lâm Đồng",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",11.631730079650879,107.83740234375,,
PGD Hàng Vôi,"Số 34, Phố Hàng Muối, Phường Lý Thái Tổ, Quận Hoàn Kiếm, TP Hà Nội",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",21.029909133911133,105.85679626464844,,
PGD An Sương,"1875 đường Nguyễn Ảnh Thủ, Xã Bà Điểm, Huyện Hóc Môn, TP Hồ Chí Minh",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-16h00",10.85420036315918,106.5947036743164,,
PGD Võ Văn Vân,"C2A/11A Ấp 3, Xã Vĩnh Lộc B, Huyện Bình Chánh, TP Hồ Chí Minh",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-14h00",10.797300338745117,106.57640075683594,,
PGD TP Pleiku,"Số 139, Đường Hoàng Văn Thụ, Phường Diên Hồng, Pleiku, Gia Lai",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",13.97931957244873,107.99710083007812,,
PGD Thành Phố Mới,"Đường DT742, Phường Phú Chánh, TP Tân Uyên, Tỉnh Bình Dương",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 8h00-12h00, Chiều 13h30-16h00",11.073160171508789,106.697998046875,,
PGD Tecco Garden,"Số 2 đường Quang Lai, xã Ngũ Hiệp, Huyện Thanh Trì, TP Hà Nội",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",20.931020736694336,105.84809875488281,,
PGD Văn Thánh,"Số 25-25A, Đường Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, TP Hồ Chí Minh",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-16h30",10.802249908447266,106.71530151367188,,
PGD Việt Hưng,"Ô số 49 dãy A, lô BT7 khu đô thị mới Việt Hưng, Phường Việt Hưng, Quận Long Biên, TP Hà Nội",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",21.06744956970215,105.90070343017578,,
PGD Thành Thái,"Số 85, Đường Thành Thái, Phường 14, Quận 10, TP Hồ Chí Minh",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-16h00",10.772990226745605,106.66500091552734,,
PGD Nguyễn Thiện Thuật,"Một phần toà nhà (tầng trệt), Số 281-283-285-287, Đường Nguyễn Thiệt Thuật, Phường 1, Quận 3, TP Hồ Chí Minh",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",10.769554138183594,106.67778778076172,,
PGD Phú Tân,"Số 03, Đường Tôn Đức Thắng, ấp Mỹ Lương, Thị trấn Phú Mỹ, Huyện Phú Tân, An Giang",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h00-11h00, Chiều 13h-16h30",10.597399711608887,105.35299682617188,,
PGD Tân Châu,"Số 479, Đường Lê Duẩn, Khu phố 1, Thị trấn Tân Châu, Huyện Tân Châu, Tây Ninh",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-16h00",11.553370475769043,106.16239929199219,,
PGD Hoà Cường,"Số 142, Đường Phan Đăng Lưu, Phường Hoà Cường Bắc, Quận Hải Châu, TP Đà Nẵng",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h30-16h30",16.036209106445312,108.21620178222656,,
PGD Đông Lam Sơn,"Khu 4, Đường Trần Phú, Phường Lam Sơn, Thị xã Bỉm Sơn, Thanh Hoá",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",20.068899154663086,105.89230346679688,,
PGD Võ Nguyên Giáp,"HA4.05 Khu đô thị Vinhomes Marina (Lô TT4-02/7 Khu đô thị Cầu Rào 2), Phường Vĩnh Niệm, Quận Lê Chân, TP Hải Phòng",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",20.822189331054688,106.69100189208984,,
PGD Nga Sơn,"Tiểu khu Hưng Long , Thị trấn Nga Sơn, Nga Sơn, Thanh Hoá",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",20.00452995300293,105.97450256347656,,
PGD Thạch Thành,"Khu 5, Thị trấn Kim Tân, Huyện Thạch Thành, Thanh Hoá",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng: 7h30 - 11h30, Chiều: 13h30 - 17h00",20.129289627075195,105.6698989868164,,
PGD Thành Nhà Hồ,"Số 210, Khu 1, Thị trấn Vĩnh Lộc, Huyện Vĩnh Lộc, Tỉnh Thanh Hoá",Phòng giao dịch,Phòng giao dịch,Sáng 8g00p - 11g30p Chiều 1g30p - 17g00,20.06389045715332,105.61299896240234,,
PGD Đông Triều,"Số 58, Đường Hoàng Hoa Thám, Phường Mạo Khê, Thành phố Đông Triều, Quảng Ninh",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",21.05579948425293,106.60099792480469,,
PGD Mạo Khê,"Số 175, khu Hoàng Hoa Thám, Phường Mạo Khê, Thành phố Đông Triều, Quảng Ninh",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",21.054950714111328,106.60449981689453,,
PGD Quán Toan,"Số 80, Đường Hùng Vương, Quốc lộ 5A, Phường Quán Toan, Quận Hồng Bàng, TP Hải Phòng",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 8h00-11h30, Chiều 13h30-17h00",20.888599395751953,106.60649871826172,,
PGD Quảng Yên,"Số 134, Đường Lê Lợi, Phường Quảng Yên, Thị xã Quảng Yên, Quảng Ninh",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",20.93878936767578,106.79720306396484,,
PGD Chợ Sặt,"Số 11A/82, Khu Phố 1, Phường Tân Biên, Thành phố Biên Hoà, Đồng Nai",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",10.968110084533691,106.89839935302734,,
PGD Đoàn Kết,"Số 211-213, Đường Vừ A Dính, Phường Đoàn Kết, Thành phố Lai Châu, Lai Châu",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",22.386220932006836,103.47029876708984,,
PGD Long Bình,"118A Bùi Văn Hoà (Quốc lộ 15), KP 11, Phường An Bình, Thành phố Biên Hoà, Đồng Nai",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",10.929109573364258,106.87699890136719,,
PGD Phước Tân,"Số 108A, Quốc lộ 51, KDC Hương Phước, Phường Phước Tân, TP Biên Hoà, Đồng Nai",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",10.888739585876465,106.89769744873047,,
PGD Phong Thổ,"Tổ dân phố Hoà Bình, Thị trấn Phong Thổ, Huyện Phong Thổ, Lai Châu",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",22.541940689086914,103.29090118408203,,
PGD Thành Phố,"Số 220, Đường Trần Hưng Đạo, Phường Đoàn Kết, Thành phố Lai Châu, Lai Châu",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",22.386220932006836,103.47029876708984,,
PGD Tân Thịnh,"Số 259, Đường Quang Trung, Phường Tân Thịnh, Thành phố Thái Nguyên, Thái Nguyên",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h30-16h30",21.579509735107422,105.81639862060547,,
PGD Gang Thép,"Số 440/1, Đường Cách Mạng Tháng 8, Phường Trung Thành, Thành phố Thái Nguyên, Thái Nguyên",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h30-16h30",21.545469284057617,105.87110137939453,,
PGD Hoàng Văn Thụ,"Số 2, Đường Hoàng Văn Thụ, Phường Hoàng Văn Thụ, Thành phố Thái Nguyên, Thái Nguyên",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h30-16h30",21.595409393310547,105.83820343017578,,
PGD Lương Ngọc Quyến,"Tổ 9, Phường Hoàng Văn Thụ, TP Thái Nguyên, Tỉnh Thái Nguyên",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h30-16h30",21.59503936767578,105.82520294189453,,
PGD Tân Hà,"Đường Trường Chinh, Tổ 02, Phường Ỷ La, TP Tuyên Quang, Tỉnh Tuyên Quang",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-12h, Chiều 13h30-17h00",21.829570770263672,105.19989776611328,,
PGD Ân Thi,"Số 22, Đường Nguyễn Trung Ngạn, Thị trấn Ân Thi, Huyện Ân Thi, Hưng Yên",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-12h00, Chiều 13h30-17h00",20.817970275878906,106.08830261230469,,
PGD Phố Hiến,"Số 80, Đường Bãi Sậy, Phường Minh Khai, Thành phố Hưng Yên, Hưng Yên",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-12h00, Chiều 13h30-17h00",20.64759063720703,106.05329895019531,,
PGD Kim Đồng,"Số 65, Phố Kim Đồng, Phường Hợp Giang, Thành phố Cao Bằng, Cao Bằng",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",22.663850784301758,106.260498046875,,
PGD Sông Hiến,"Số nhà 23, Đường Võ Nguyên Giáp, Phường Sông Hiến, TP Cao Bằng, Tỉnh Cao Bằng",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",22.666200637817383,106.25350189208984,,
PGD Hoà An,"Siêu thị Hoà An, Khu Hoằng Bó 2, Thị trấn Nước Hai, Huyện Hoà An, Cao Bằng",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",22.736480712890625,106.1532974243164,,
PGD Trà Lĩnh,"Khu 1, Thị trấn Trà Lĩnh, Huyện Trùng Khánh, Cao Bằng",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",22.828460693359375,106.3219985961914,,
PGD KCN Thụy Vân,"KCN Thụy Vân, Xã Thuỵ Vân, TP Việt Trì, Phú Thọ",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",21.324670791625977,105.34529876708984,,
PGD Lâm Thao,"Khu Cầu Bưởi, Thị trấn Hùng Sơn, Huyện Lâm Thao, Phú Thọ",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",21.352100372314453,105.29280090332031,,
PGD Phong Châu,"Khu Núi Miếu, Quốc lộ 2, Thị trấn Phong Châu, Huyện Phù Ninh, Phú Thọ",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",21.40797996520996,105.31289672851562,,
PGD Việt Trì,"Số 1309, Đường Hùng Vương, Phường Tiên Cát, Thành phố Việt Trì, Phú Thọ",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",21.309280395507812,105.40239715576172,,
PGD Lạc Long Quân,"Số 5 Phố Phú An, Phường Phong Châu, Thị xã Phú Thọ, Phú Thọ",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",21.3997802734375,105.22850036621094,,
PGD Hoa Lư,"Số 822, Quốc lộ 1A, Phố An Hoà, Phường Ninh Phong, Thành phố Hoa Lư, Ninh Bình",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Mùa hè: Sáng 7h00-11h30, Chiều 13h30-16h30. Mùa đông: Sáng 7h30-11h30, Chiều 13h00-16h30",20.224140167236328,105.96739959716797,,
PGD Chợ Đồn,"Tổ 2A, Thị trấn Bằng Lũng, Huyện Chợ Đồn, Bắc Kạn",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",22.157289505004883,105.59559631347656,,
PGD Chợ Mới,"Tổ 11, Thị trấn Đồng Tâm, Huyện Chợ Mới, Tỉnh Bắc Kạn",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",21.900630950927734,105.79060363769531,,
PGD Minh Khai,"Số 186, Tổ 8, Phường Nguyễn Thị Minh Khai, TP Bắc Kạn, Tỉnh Bắc Kạn",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",22.160499572753906,105.84369659423828,,
PGD Đông Ninh Bình,"Số 432, Đường Nguyễn Công Trứ, Phường Ninh Sơn, TP Ninh Bình, Tỉnh Ninh Bình",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Mùa hè: Sáng 7h00-11h30, Chiều 13h30-16h30. Mùa đông: Sáng 7h30-11h30, Chiều 13h00-16h30",20.246601104736328,105.98623657226562,,
PGD Bắc Cường,"Số 2, The Mannor E+, Đại Lộ Trần Hưng Đạo, The Manor Eco + Lào Cai, Phường Bắc Cường, Thành phố Lào Cai, Lào Cai",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",22.474899291992188,103.98139953613281,,
PGD Cầu Đất,"Số 111, Đường Cầu Đất, Phường Cầu Đất, Quận Ngô Quyền, TP Hải Phòng",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h30-17h00",20.85409927368164,106.68379974365234,,
PGD Phương Liên,"Số 145, Phố Nam Đồng, Phường Phương Liên, Quận Đống Đa, TP Hà Nội",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",21.01314926147461,105.83319854736328,,
PGD Thuận An,"369B/1 Ngã 6 An Phú, Khu Phố 1A, Phường An Phú, Thành phố Thuận An, Bình Dương",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 8h00-12h00, Chiều 13h30-16h00",10.947549819946289,106.7428970336914,,
PGD Thanh Hà,"Khu đô thị Thanh Hà Cienco5,, Xã Cự Khê, Huyện Thanh Oai, TP Hà Nội",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 8h00-11h30, Chiều 13h-16h30",20.917829513549805,105.79010009765625,,
PGD Him Lam,"Số 317, Đường Võ Nguyên Giáp, Tổ dân phố 12, Phường Him Lam, Thành phố Điện Biên Phủ, Điện Biên",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h15-11h30, Chiều 13h30-17h00",21.40349006652832,103.02799987792969,,
PGD Tuần Giáo,"Khối Tân Tiến, Thị trấn Tuần Giáo, Huyện Tuần Giáo, Điện Biên",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h15-11h30, Chiều 13h30-17h00",21.590829849243164,103.4229965209961,,
PGD Châu Thành,"Số 83, Quốc lộ 80, Khu Phú Mỹ Hiệp, Thị trấn Cái Tàu Hạ, Huyện Châu Thành, Đồng Tháp",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h45, Chiều 13h30-16h30",10.260080337524414,105.8739013671875,,
PGD Lai Vung,"Số 66 Khu vực chợ, Khóm 3, Thị trấn Lai Vung, Huyện Lai Vung, Đồng Tháp",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h45, Chiều 13h30-16h30",10.293479919433594,105.65640258789062,,
PGD Lấp Vò,"Số 132, Đường 3/2, Thị trấn Lấp Vò, Huyện Lấp Vò, Đồng Tháp",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h45, Chiều 13h30-16h30",10.360719680786133,105.51940155029297,,
PGD Bản Phủ,"Chợ Bản Phủ, Đội 24, Xã Noong Hẹt, Huyện Điện Biên, Tỉnh Điện Biên",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h15-11h30, Chiều 13h30-17h00",21.316570281982422,103.01110076904297,,
PGD Mường Thanh,"Số 429, Tổ dân phố 10, Phường Mường Thanh, Thành phố Điện Biên Phủ, Điện Biên",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h15-11h30, Chiều 13h30-17h00",21.387950897216797,103.02259826660156,,
PGD Nam Thanh,"Số 54, Tổ dân phố 4, Phường Nam Thanh, Thành phố Điện Biên Phủ, Điện Biên",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h15-11h30, Chiều 13h30-17h00",21.37635040283203,103.01529693603516,,
PGD Vĩnh Yên,"Số 1 Đường Lý Bôn, Phường Ngô Quyền, Thành phố Vĩnh Yên, Vĩnh Phúc",Phòng giao dịch,Phòng giao dịch,"Mùa đông (Thứ 2-Thứ 6): Sáng 7h30-11h30, Chiều 13h – 17h. Mùa hè (Thứ 2-Thứ 6): Sáng 7h00-11h30, Chiều 13h30 – 17h",21.307289123535156,105.59510040283203,,
PGD Hoà Ninh,"Thôn Vĩnh Phước Đông, Xã Quảng Lộc, Thị xã Ba Đồn, Quảng Bình",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-16h30",17.73451042175293,106.37550354003906,,
PGD Lý Hoà,"Quốc lộ 1A, thôn Mai Hồng, Xã Đồng Trạch, Bố Trạch, Quảng Bình",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-16h30",17.635540008544922,106.5208969116211,,
PGD Đông Hải,"Ấp Diêm Điềm, Xã Điền Hải, Huyện Đông Hải, Bạc Liêu",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",9.123283386230469,105.45159912109375,,
PGD TP Long Xuyên,"Số 99, Đường Nguyễn Huệ, Phường Mỹ Long, TP Long Xuyên, Tỉnh An Giang",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-16h30",10.382160186767578,105.44159698486328,,
PGD Giá Rai,"Số 258, Quốc lộ 1A, Khóm 2, Phường Hộ Phòng, Thị xã Giá Rai, Bạc Liêu",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",9.22533893585205,105.41100311279297,,
PGD Hoà Bình,"Ấp Thị Trấn A, Thị trấn Hoà Bình, Huyện Hoà Bình, Tỉnh Bạc Liêu",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",9.281964302062988,105.62640380859375,,
PGD Hoàng Văn Thụ,"Số 50, Đường Hoàng Văn Thụ, Phường 3, Thành phố Bạc Liêu, Bạc Liêu",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",9.28561782836914,105.72470092773438,,
PGD Phước Long,"Đường Quản Lộ Phụng Hiệp, Ấp Long Thành, Thị trấn Phước Long, Huyện Phước Long, Tỉnh Bạc Liêu",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h45-11h30, Chiều 13h-16h15",9.430726051330566,105.4625015258789,,
PGD Trần Huỳnh,"Số 65A, Đường Trần Huỳnh, Phường 7, Thành phố Bạc Liêu, Bạc Liêu",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",9.293161392211914,105.71869659423828,,
PGD Chợ Mới,"Số 39, Gốc đường Nguyễn Hữu Cảnh và Trần Hưng Đạo Nối dài,Tổ 2, Ấp Long Hòa, Thị trấn Chợ Mới, Huyện Chợ Mới, Tỉnh An Giang",Phòng giao dịch,Phòng giao dịch,"Thứ 2-5: Sáng 7h30-11h30, Chiều 13h-16h30. Thứ 6:  Sáng 7h30-11h30, Chiều 13h-16h00",10.549229621887207,105.40280151367188,,
PGD Thoại Sơn,"Số 106, Đường Tôn Đức Thắng, ấp Bắc Sơn, Thị trấn Núi Sập, Huyện Thoại Sơn, An Giang",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-16h15",10.268489837646484,105.26830291748047,,
PGD Tôn Đức Thắng,"Số 15, Đường Tôn Đức Thắng, Phường Mỹ Bình, Thành phố Long Xuyên, An Giang",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-16h30",10.388879776000977,105.43509674072266,,
PGD Nguyễn Huệ,"Số 50, Đường Nguyễn Huệ, Phường 1, TP Vĩnh Long, Tỉnh Vĩnh Long",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h00-11h00, Chiều 13h-16h00",10.252710342407227,105.96219635009766,,
PGD Hoà Phú,"Ô số 1, Lô 11, Khu đất dịch vụ, KCN Hoà Phú, Quốc lộ 1A, Xã Hoà Phú, Huyện Long Hồ, Vĩnh Long",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h00-11h00, Chiều 13h-16h00",10.173139572143555,105.93379974365234,,
PGD Châu Thành,"Số 185 - 187, Quốc lộ 91, Thị trấn An Châu, Châu Thành, An Giang",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-16h30",10.439820289611816,105.3926010131836,,
PGD Ngũ Hành Sơn,"Số 169, Đường Ngũ Hành Sơn, Phường Mỹ An, Quận Ngũ Hành Sơn, TP Đà Nẵng",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h30-16h30",16.039859771728516,108.24250030517578,,
PGD Hương Sơn,"Đường Lê Lợi, Thị trấn Phố Châu, Huyện Hương Sơn, Hà Tĩnh",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",18.506580352783203,105.42769622802734,,
PGD Đức Thọ,"Số 178, Đường Yên Trung, Thị trấn Đức Thọ, Huyện Đức Thọ, Hà Tĩnh",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h-17h00",18.529300689697266,105.58499908447266,,
PGD Tri Tôn,"Số 25, Đường Trần Hưng Đạo, khóm 2, Thị trấn Tri Tôn, Huyện Tri Tôn, An Giang",Phòng giao dịch,Phòng giao dịch,"Thứ 2-5: Sáng 7h30-11h30, Chiều 13h-16h30. Thứ 6: Sáng 7h30-11h30, Chiều 13h-16h00",10.42883014678955,105.00180053710938,,
PGD Quỳ Hợp,"Khối 11, Thị trấn Quỳ Hợp, Huyện Quỳ Hợp, Nghệ An",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h30-17h30",19.325700759887695,105.17919921875,,
PGD Phù Yên,"Tiểu khu 1, Thị trấn Phù Yên, Huyện Phù Yên, Sơn La",Phòng giao dịch,Phòng giao dịch,"Thứ 2-6: Sáng 7h30-11h30, Chiều 13h30-16h30",21.260400772094727,104.64350128173828,,
