Name,Address,Type,WorkingHour,Latitude,Longitude
ATM Lư đoàn thông tin 602,"Đường Lê Hồng Phong, Hải An, Hải Phòng",,<p>Hoạt động 247</p>,20.8423241,106.6681469
CRM PGD Lê Chân,"Số 146 Tôn Đức Thắng, Lam Sơn, Lê Chân, Hải Phòng.",,<p>Hoạt động 247</p>,20.8483747,105.5344718
ATM Sư đoàn Phòng không 363,"Đường Trần Nhân Tông, Kiến An, Hải Phòng",,<p>Hoạt động 247</p>,"20.8090975,",106.6369033
ATM Lữ đoàn 603,"Đường Trần ất Văn, Tràng Minh, Kiến An, Hải Phòng",,<p>Hoạt động 247</p>,20.7922164,106.5855109
CRM CN Nam Hải Phòng,"Số 268 Trần Nguyên Hãn, Niệm Nghĩa, Lê Chân, Hải Phòng",,<p>Hoạt động 247</p>,20.844319,109.1116748
CRM PGD Lạch Tray,"Số 2B Lạch Tray, Ngô Quyền, Hải Phòng",,<p>Hoạt động 247</p>,20.851528,105.5688391
CRM PGD Thủy Nguyên," TTTM Bắc Mật, Ngã Tư TT Núi Đèo, huyện Thuỷ Nguyên, Hải Phòng.",,<p>Hoạt động 247</p>,20.851528,105.5688391
CRM PGD Hải An,"Số 206 - 216 Văn Cao, Đằng Giang, Ngô Quyền, Hải Phòng",,<p>Hoạt động 247</p>,20.8346238,106.3216549
CRM PGD Kiến An,"Số 01+02/NO 05 Khu đô thị và nhà ở Cựu Viên, Bắc Sơn, Kiến An, Hải Phòng",,<p>Hoạt động 247</p>,20.8201609,106.7012753
CRM PGD Thượng Lý,"Khu đô thị Vinhome Imperia, Bạch Đằng, Thượng Lý, Hồng Bàng, Hải Phòng.",,<p>Hoạt động 247</p>,20.8638189,106.668773
CRM PGD Quán Toan,"Số 212 Hùng Vương, Quán Toan, Hồng Bàng, Hải Phòng",,<p>Hoạt động 247</p>,20.8908646,105.856397
CRM PGD Vạn Mỹ,"Số 341 Đà Nẵng, Vạn Mỹ, Ngô Quyền, Hải Phòng",,<p>Hoạt động 247</p>,20.8441676,105.7782775
ATM Khu công nghiệp Nam Cầu Kiền,"Xã Kiền Bái, huyện Thủy Nguyên, Hải Phòng",,<p>Hoạt động 247</p>,20.54546156,106.38024324
ATM Khu Công nghiệp An Dương,"Xã Hồng Phong, Bắc Sơn, An Dương, Hải Phòng",,<p>Hoạt động 247</p>,20.9323964,106.7090562
ATM Nhà máy giày Liên Dinh,"Km9 đường Phạm Văn Đồng, Hải Thành, Dương Kinh, Hải Phòng",,<p>Hoạt động 247</p>,20.8260185,105.8034387
CRM CN Bắc Hải Phòng,"Số 5 Trần Hưng Đạo, Hoàng Văn Thụ, Hồng Bàng, Hải Phòng",,<p>Hoạt động 247</p>,20.8582761,105.239342
ATM Công ty Sao Vàng,"Ngã Ba An Tràng, Trường Sơn, An Lão, Hải Phòng",,<p>Hoạt động 247</p>,"20.816,",106.582065
ATM PGD Lê Hồng Phong,"Tòa nhà Diamond số A1 - 7, Lô 8A, Lê Hồng Phong, Đằng Giang, Ngô Quyền, Hải Phòng",,<p>Hoạt động 247</p>,20.8412424,109.3383372
CRM CN Bình Chánh,"Số 207-209 đường 9A, khu dân cư Trung Sơn, Bình Hưng, Bình Chánh, Hồ Chí Minh",,<p>Hoạt động 247</p>,10.7336245,108.3210539
ATM/CRM PGD Nam Bình Chánh,"Số A23/30, quốc lộ 50, âp 1, Bình Hưng, Bình Chánh, Hồ Chí Minh",,<p>Hoạt động 247</p>,10.7134153,106.7463832
ATM Bộ chi huy Quân sự tỉnh Hải Dương,"Đường Tôn Đức Thắng, Trần Phú, Hải Dương",,<p>Hoạt động 247</p>,20.9366892,106.6663191
ATM Viện Quân y 7,"Số 12 Tuệ Tĩnh, Nguyễn Trãi, Hải Dương",,<p>Hoạt động 247</p>,20.9415148,108.961155
ATM PGD Lê Thanh Nghị,"Số 481 - 483 Lê Thanh Nghị, Hải Dương",,<p>Hoạt động 247</p>,20.5535472,106.19336972
ATM Trường Quân sự Quân khu 3,"Số 214 Nguyễn Trãi 2, Chí Linh, Hải Dương",,<p>Hoạt động 247</p>,20.5535472,106.19336972
ATM Công ty Môi trường xanh An Phát,"Khu công nghiệp  An Đồng, Nam Sách, Hải Dương",,<p>Hoạt động 247</p>,20.9995914,105.7952237
ATM Lữ đoàn 513,"Khu 3, thị trấn Ninh Giang, huyện Ninh Giang, Hải Dương",,<p>Hoạt động 247</p>,20.7063329,106.681621
ATM Khu công nghiệp Đại An,"Km 51 quốc lộ 5B, Tứ Minh, Hải Dương",,<p>Hoạt động 247</p>,20.9270199,105.2126453
CRM CN Hải Dương,"Số 248 Nguyễn Lương Bằng, Thanh Bình, Hải Dương.",,<p>Hoạt động 247</p>,20.56144276,106.18523944
ATM Khu công nghiệp Phú Thái,"Thị trấn Phú Thái, Kim Lương, Kim Thành, Hải Dương",,<p>Hoạt động 247</p>,20.9629521,105.9681936
CRM PGD Chí Linh,"Số 10 - 12 Thái Học 2, Sao Đỏ, Chí Linh, Hải Dương",,<p>Hoạt động 247</p>,21.146257334366513,106.37433218911987
ATM PGD Kinh Môn,"Thửa đất 226, tờ bản đồ 05, An Lưu, Kinh Môn, Hải Dương",,<p>Hoạt động 247</p>,20.994816696683646,106.54959422982492
ATM Khu công nghiệp Nhị Xuân,"Nguyễn Văn Bứa, Xuân Thới Sơn, Hóc Môn, Hồ Chí Minh",,<p>Hoạt động 247</p>,10.8728225,107.1033096
ATM CN Tây Sài Gòn,"Số 246 Tô Ký, Thới Tam Thôn, Hóc Môn, Hồ Chí Minh",,<p>Hoạt động 247</p>,10.511881,106.37302844
CRM PGD Nguyễn Ảnh Thủ,"Số 27/2B Lý Thường Kiệt, thị trấn Hóc Môn, huyện Hóc Môn, Hồ Chí Minh",,<p>Hoạt động 247</p>,10.53162744,106.35333996
CRM CN Đông Sài Gòn,"Số 538 đường CTM 8, phường 11, quận 3, Hồ Chí Minh",,<p>Hoạt động 247</p>,10.7857926,105.8225076
CRM PGD Tân Thuận,"Số 300 - 300A - 300B Huỳnh Tân Phát, Tân Thuận Tây, quận 7, Hồ Chí Minh",,<p>Hoạt động 247</p>,10.4505508,106.4342258
CRM PGD Nguyễn Đình Chiểu,"Số 569 Nguyễn Đình Chiểu, phường 2, quận 3, Hồ Chí Minh",,<p>Hoạt động 247</p>,10.46044256,106.4048954
ATM Công ty Cổ phần Gia Định,"Số 566 quốc lộ 13, Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",,<p>Hoạt động 247</p>,10.8488652,106.3672995
CRM CN Nhà Bè,"Số 59 Khu dân cư Phú Long, đường Nguyễn Hữu Thọ, ấp 5, Phước Kiển, Nhà Bè, Hồ Chí Minh",,<p>Hoạt động 247</p>,10.43101892,106.42074484
ATM Tổng công ty cổ phần Dệt may Hòa Thọ,"ố 36 Ông Ích Đường., Khuê Trung, Cẩm Lệ, Đà Nẵng",,<p>Hoạt động 247</p>,16.01169796,108.12095508
ATM Bệnh viện Quân y 17,"Số 2 Nguyễn Hữu Thọ, Thanh Khê, Đà Nẵng",,<p>Hoạt động 247</p>,16.03148752,108.12306852
ATM Bộ tư lệnh Biên Phòng,"Số 8 Lý Thường Kiêt, Hải Châu, Đà Nẵng",,<p>Hoạt động 247</p>,16.080464,108.7862283
ATM Công ty Sông Thu,"Số 96 Yết Kiêu, Sơn Trà, Đà Nẵng",,<p>Hoạt động 247</p>,16.06284256,108.1443098
ATM Tiểu đoàn 353,"Đường Yết Kiêu, Thọ Quang, Sơn Trà, Đà Nẵng",,<p>Hoạt động 247</p>,16.06513216,108.14242196
ATM PGD Sông Hàn,"Tòa nhà lô 14 -15 Nguyễn Văn Linh, Phước Ninh, Hải Châu, Đà Nẵng",,<p>Hoạt động 247</p>,16.03389268,108.12576468
ATM Trung đoàn 354,"Số 77 Lê Văn Hiến, Ngũ Hành Sơn, Đà Nẵng",,<p>Hoạt động 247</p>,16.01550056,108.14480336
CRM PGD Hồng Lĩnh,"Số 135, đường Trần Phú, phường Nam Hồng, thị xã Hồng Lĩnh, Hà Tĩnh",,<p>Hoạt động 247</p>,18.5297488,105.6994381
ATM Cửa Đại ,"Số 382 Cửa Đại, Cẩm Châu, Hội An, Quảng Nam",,<p>Hoạt động 247</p>,15.5257504,108.20451212
ATM Bộ chi huy Quân sự tỉnh Quảng Nam,"Số 60 Hùng Vương, Hòa Thuận, Tam Kỳ, Quảng Nam.",,<p>Hoạt động 247</p>,15.5257504,108.20451212
ATM Lữ đoàn 270,"Xã Tam Ngọc, Tam Kỳ, Quảng Nam",,<p>Hoạt động 247</p>,15.5308346,105.7245202
ATM Bộ chị huy Bộ đội Biên Phòng tỉnh Quảng Nam,"Số 02 Hùng Vương, Tân Thạnh, Tam Kỳ, Quảng Nam",,<p>Hoạt động 247</p>,15.5811236,107.1374045
ATM Bộ tư lệnh Cảnh sát biển vùng 2,"Xã Tam Quang, Núi Thành, Quảng Nam",,<p>Hoạt động 247</p>,15.4828062,106.6762441
ATM Sư đoàn Bộ binh 315,"Xã Tam Nghĩa, Núi Thành, Quảng Nam",,<p>Hoạt động 247</p>,15.24088632,108.42025236
ATM Lữ đoàn 574,"Xã Quế Cường, Quế Sơn, Quảng Nam",,<p>Hoạt động 247</p>,15.7523112,106.6382735
ATM Nhà máy may Phú Ninh,"Xã Tam Thái, Phú Ninh, Quảng Nam",,<p>Hoạt động 247</p>,15.24088632,108.42025236
ATM Trường trung cấp Cảnh sát Giao thông ," Xã Bình Phục, Thăng Bình, Quảng Nam",,<p>Hoạt động 247</p>,15.43406992,108.2309834
ATM Công ty may Huy Hoàng,"Xã Duy Vinh, Duy Xuyên, Quảng Nam",,<p>Hoạt động 247</p>,15.83808,108.32546
ATM Công ty may Hiệp Đức,"Khu công nghiệp Nam An Sơn, Quế Thọ, Hiệp Đức, Quảng Nam",,<p>Hoạt động 247</p>,15.60337,108.16734
ATM/CRM CN Quảng Nam,"Số 284 Phan Chu Trinh, An Xuân, Tam Kỳ, Quảng Nam",,<p>Hoạt động 247</p>,15.3407158,108.29203136
ATM UBND huyện Núi Thành,"Khối 3, Núi Thành, Quảng Nam",,<p>Hoạt động 247</p>,15.43308,108.66038
CRM PGD Núi Thành,"Số 204 Phạm Văn Đồng, khối phố 2, Núi Thành, Quảng Nam",,<p>Hoạt động 247</p>,15.26101256,108.38353976
CRM PGD Duy Xuyên,"Khu đô thị phố chợ Nam Phước, khối phố Long Xuyên 2, thị trấn Nam Phước, Duy Xuyên, Quảng Nam",,<p>Hoạt động 247</p>,15.84533,108.28157
ATM Khu công nghiệp Thụy Vân ,"Phường Thụy Vân, Việt Trì, Phú Thọ",,<p>Hoạt động 247</p>,21.20209616,105.20230712
ATM Xí nghiệp 2 - Nhà máy Z121,"xã Trung Giáp, huyện Phù Ninh, tỉnh Phú Thọ",,<p>Hoạt động 247</p>,21.4396514,105.9716396
ATM Xí nghiệp 4 - Nhà máy Z121,"Xã Khải Xuân, huyện Thanh Ba, tỉnh Phú Thọ",,<p>Hoạt động 247</p>,21.2114197,106.755204
ATM Nhà máy Z121,"Xã Phú Hộ, thị xã Phú Thọ, tỉnh Phú Thọ",,<p>Hoạt động 247</p>,21.4396514,106.7452356
ATM Quân khu 2,"Cổng B Quân Khu 2, Vân Phú,Việt Trì, Phú Thọ",,<p>Hoạt động 247</p>,21.3653927,106.3608473
ATM Công ty Kee Un,"Lô 6, KCN Thụy Vân, xã Thụy Vân, Việt Trì, Phú Thọ,",,<p>Hoạt động 247</p>,21.33706,105.35225
ATM UBND huyện Lâm Thao,"Thị trấn Lâm Thao, huyện Lâm Thao, Phú Thọ",,<p>Hoạt động 247</p>,21.31964,105.28548
CRM CN Việt Trì,"Số 1596 Hùng Vương, Gia Cẩm, Việt Trì, Phú Thọ",,<p>Hoạt động 247</p>,21.32168,105.38699
ATM Bộ chỉ huy Quân sự tỉnh Phú Thọ,"Phường Nông Trang, Việt Trì, Phú Thọ.",,<p>Hoạt động 247</p>,21.35118,105.38734
CRM PGD Phú Hộ,"Số 63, khu 12, xã Phú Hộ, Phú Thọ,Phú Thọ.",,<p>Hoạt động 247</p>,21.44009,105.25510
CRM PGD Nam Việt Trì,"Số 779 đại Lộ Hùng Vương, Bến Gót, Việt Trì, Phú Thọ.",,<p>Hoạt động 247</p>,21.30519,109.42258
ATM Công ty TNHH MTV 95,"Xã Hợp Châu,Tam Đảo, Vĩnh Phúc",,<p>Hoạt động 247</p>,21.40547,105.62066
ATM Trường Quân sự Quân Khu 2,"Đường Phan Bội Châu, Liên Bảo. Vĩnh Yên, Vĩnh Phúc",,<p>Hoạt động 247</p>,21.32074,105.61090
ATM Trường trung cấp Kỹ thuật Quân Khí,"Thị trấn Gia Khánh, huyện Bình Xuyên, Vĩnh Phúc",,<p>Hoạt động 247</p>,21.35552,105.63342
ATM Bộ chi huy Quân sự tỉnh Vĩnh Phúc,"Lam Sơn, Tích Sơn, Vĩnh Yên, Vĩnh Phúc",,<p>Hoạt động 247</p>,21.30295,105.58118
ATM Bệnh viện Quân y 109,"Tô Hiến Thành, phường Đồng Tâm, Vĩnh Yên, Vĩnh Phúc",,<p>Hoạt động 247</p>,21.30156,105.57914
ATM Xưởng sửa chữa xa tăng X32,"Xã Kim Long, huyện Tam Dương, tỉnh Vĩnh Phúc.",,<p>Hoạt động 247</p>,21.3726587,105.5804155
CRM CN Vĩnh Phúc,"Tòa nhà Viettel, KĐT Chùa Hà Tiên, phường Liên Bảo, Vĩnh Yên, Vĩnh Phúc",,<p>Hoạt động 247</p>,21.32308,105.59906
ATM Sân golf Đầm Vạc,"Đinh Tiên Hoàng, Khai Quang, Vĩnh Yên, Vĩnh Phúc",,<p>Hoạt động 247</p>,21.29496,105.41469
CRM PGD Phúc Yên,"Số 65 đường Trần Hưng Đạo, phường Hùng Vương, Phúc Yên, Vĩnh Phúc",,<p>Hoạt động 247</p>,21.23608,105.70512
ATM Xí nghiệp Quang Điện 23,"Phường Xuân Hoà, Phúc Yên, Vĩnh Phúc",,<p>Hoạt động 247</p>,21.29555,105.71462
ATM Sư đoàn 304,"Xã Trung Mỹ, Bình Xuyên, Vĩnh Phúc",,<p>Hoạt động 247</p>,21.300603,105.5927492
ATM Trường cao đẳng Điện lực Miền Bắc,"Xã Tân Dân, Sóc Sơn, Hà Nội",,<p>Hoạt động 247</p>,21.24873,105.76541
CRM PGD Yên Lạc,"Số 194 Dương Tĩnh, tổ dân phố 3 Đoài, thị trấn Yên Lạc, Yên Lạc, Vĩnh Phúc",,<p>Hoạt động 247</p>,21.23411,105.57390
ATM Tiểu đoàn 11,"Đường Lê Hồng Phong, phường Trà An, Bình Thuỷ, Cần Thơ",,<p>Hoạt động 247</p>,10.097888,106.1262348
ATM Nhà máy X55 Hải Quân,"Số 36 Lê Hồng Phong, Bình Thủy, Cần Thơ",,<p>Hoạt động 247</p>,10.08451,105.73792
ATM Cục hậu cần Quân khu 9,"Số 91B đường CMT8, quận Bình Thủy, Cần Thơ",,<p>Hoạt động 247</p>,10.0673455,105.8005893
ATM Bộ chỉ huy Quân sự thành phố Cần Thơ,"Khu vực 2, phường Hưng Thạnh, quận Cái Răng, Cần Thơ",,<p>Hoạt động 247</p>,10.0029512,106.7330306
CRM CN Cần Thơ,"Số 77 - 77B Võ Văn Tần,Tân An, Ninh Kiều, Cần Thơ",,<p>Hoạt động 247</p>,10.03265,105.78467
ATM Công ty Hải sản 404,"Số 404 Lê Hồng Phong, Bình Thuỷ, Bình Thủy, Cần Thơ",,<p>Hoạt động 247</p>,10.07893,105.74609
ATM Bệnh viện Quân y 121,"Số 01 đường 30 Tháng 4, An Lạc, Ninh Kiều, Cần Thơ",,<p>Hoạt động 247</p>,10.03024,105.78231
ATM Nhà khách 330,"Số 11B đường CMT8, Bình Thủy, Cần Thơ",,<p>Hoạt động 247</p>,10.05758,105.76811
CRM CN Tây Đô,"Số 49 đường CMT8, An Thới, Bình Thủy, Cần Thơ.",,<p>Hoạt động 247</p>,8.74316,103.00206
CRM PGD Ninh Kiều,"Số 122 đường 3/2, phường Hưng Lợi, Ninh Kiều, Cần Thơ",,<p>Hoạt động 247</p>,10.34542,105.79259
CRM PGD Thốt Nốt,"Số 553, QL91, KV Phụng Thạnh 1, Thốt Nốt, Thốt Nốt, Cần Thơ",,<p>Hoạt động 247</p>,10.62648,105.42530
CRM PGD Ô Môn,"Số 1177 Tôn Đức Thắng, khu vực 11, Châu Văn Liêm, Ô Môn, Cần Thơ",,<p>Hoạt động 247</p>,10.41026,105.52892
ATM Báo An Giang,"Số 398 Hà Hoàng Hổ, Mỹ Xuyên, Long Xuyên, An Giang",,<p>Hoạt động 247</p>,10.378166,105.437970
ATM Công ty CP Cảng An Giang,"Quốc lộ 91, Tổ 15, Khóm Đông Thịnh B, Mỹ Thạnh, Long Xuyên, An Giang",,<p>Hoạt động 247</p>,10.335665,105.476867
ATM Bộ chỉ huy Quân sự tỉnh An Giang,"Số 08 Lê Hồng Phong, Mỹ Bình, Long Xuyên, An Giang",,<p>Hoạt động 247</p>,10.389271,105.433052
ATM Sư đoàn 330,"Khóm 3, tỉnh lộ 948, Chi Lăng,Tịnh Biên, An Giang",,<p>Hoạt động 247</p>,10.530185,105.027330
ATM Trung đoàn 1 - Sư đoàn 330,"Khóm 1, thị trấn Chi Lăng, Tịnh Biên, An Giang",,<p>Hoạt động 247</p>,10.533811,105.026018
ATM Lữ đoàn 962,"Số 01 Nguyễn Du, Mỹ Bình, Long Xuyên, An Giang",,<p>Hoạt động 247</p>,10.389396,105.438644
ATM Lữ đoàn Pháo binh 6 ,"Khóm Bình Đức 3, Bình Đức, Long Xuyên, An Giang",,<p>Hoạt động 247</p>,10.411116,105.416544
ATM UBND thành phố Long Xuyên,"Số 99 Nguyễn Thái Học, Mỹ Hòa, Long Xuyên, An Giang",,<p>Hoạt động 247</p>,10.382345,105.426107
CRM CN An Giang,"Số 82 – 84 đường Nguyễn Trãi, Mỹ Long, Long Xuyên, An Giang. ",,<p>Hoạt động 247</p>,10.379609,105.441057
CRM PGD Châu Phú,"Số 534A Quốc lộ 91, thị trấn Cái Dầu, huyện Châu Phú, tỉnh An Giang",,<p>Hoạt động 247</p>,10.577110,105.235493
CRM PGD Tân Châu 2,"Số 166 Tôn Đức Thắng, khóm Long Thị D, Long Thạnh, Tân Châu, An Giang",,<p>Hoạt động 247</p>,10.799125,105.245239
CRM PGD Chợ Mới,"Tỉnh lộ 942, ấp Thị, thị trấn Chợ Mới, huyện Chợ Mới,  An Giang",,<p>Hoạt động 247</p>,10.547880,105.402900
ATM Bộ chỉ huy Quân sự tỉnh Quảng Trị,"Khu phố Tân Vĩnh, Đông Lương, Đông Hà, Quảng Trị",,<p>Hoạt động 247</p>,16.8015932,106.6947628
ATM Trung đoàn 19,"Đường quốc Lộ 9, huyện Cam Lộ, tỉnh Quảng Trị",,<p>Hoạt động 247</p>,16.8111606,108.159963
CRM PGD Khe Sanh,"Số 144 Lê Duẩn, thị trấn Khe Sanh,Hướng Hóa, Quảng Trị",,<p>Hoạt động 247</p>,16.62747,107.73872
ATM Tòa nhà Viettel Quảng Bình,"Số 29 Trần Quảng Khải,  Đồng Phú, Đồng Hởi, Quảng Bình",,<p>Hoạt động 247</p>,17.47776,106.61767
ATM Trường Quân sự tỉnh Quảng Bình,"Phường Bắc Nghĩa, Đức Ninh, Đồng Hới, tỉnh Quảng Bình",,<p>Hoạt động 247</p>,17.27246,106.35406
CRM CN Quảng Bình,"Số 58 đường Quang Trung, Đồng Hải, Đồng Hới, Quảng Bình",,<p>Hoạt động 247</p>,17.46683,106.62345
ATM Bộ chỉ huy Quân sự tỉnh Lạng Sơn,"Số 2 đường Nguyễn Thái Học, Chi Lăng, Lạng Sơn",,<p>Hoạt động 247</p>,21.84449,106.75289
ATM Bộ chỉ huy Bộ đội Biên phòng tỉnh Lạng Sơn,"Số 2 đường Quang Trung, Chi Lăng, Lạng Sơn",,<p>Hoạt động 247</p>,21.84611,106.75721
ATM Kho KV1 - Cục Quân khí,"Xã Thanh Sơn, huyện Hữu Lũng, tỉnh Lạng Sơn;",,<p>Hoạt động 247</p>,21.53652,106.23204
ATM Trung đoàn 338,"Xã Tú Đoạn , huyện Lộc Bình, tỉnh Lạng Sơn",,<p>Hoạt động 247</p>,21.79533,106.96086
ATM Công ty TNHH Xuân Cường,"Cửa khẩu Quốc tế Hữu Nghị, thị trấn Đồng Đăng, Cao Lộc, tỉnh Lạng Sơn",,<p>Hoạt động 247</p>,21.86176,106.75540
CRM CN Lạng Sơn,"Số 88 đường Trần Đăng Ninh, Hoàng Văn Thụ, Lạng Sơn",,<p>Hoạt động 247</p>,21.85566,106.75680
ATM Bộ chỉ huy Quân sự tỉnh Tuyên Quang,"Xóm 17, xã Trung Môn, huyện Yên Sơn, Tuyên Quang",,<p>Hoạt động 247</p>,21.8205342,106.0495329
ATM Kho KV2,"Xã Hoàng Khai, huyện Yên Sơn,Tuyên Quang",,<p>Hoạt động 247</p>,21.7571324,105.4827012
ATM Sư đoàn 316 - Quân khu 2,"Quốc lộ 2, Chí Đám, huyện Đoan Hùng, tỉnh Phú Thọ",,<p>Hoạt động 247</p>,21.8136803,105.859415
CRM CN Tuyên Quang," Số 155 đường Bình Thuận, tổ 19, phường Tân Quang,Tuyên Quang ",,<p>Hoạt động 247</p>,21.484842,105.12432396
CRM CN Yên Bái,"Số 736 đường Điện Biên, tổ 44, phường Minh Tân, Yên Bái",,<p>Hoạt động 247</p>,21.71568,104.90266
ATM Trung đoàn 174,"Xã Thịnh Hưng, huyện Yên Bình, tỉnh Yên Bái",,<p>Hoạt động 247</p>,21.70280,105.00185
CRM PGD Phú Mỹ,"Tầng 1 block A, lô N3, nhà ở xã hội chung cư 18 tầng, phường Phú Mỹ, thị xã Phú Mỹ, Bà Rịa- Vũng Tàu.",,<p>Hoạt động 247</p>,10.95411,107.02310
ATM Trường trung cấp Biên Phòng 2,"Số 110A Nguyễn Thị Định, Phước Nguyên, thành phố Bà Rịa, Bà Rịa – Vũng Tàu",,<p>Hoạt động 247</p>,10.49726,107.18864
ATM Công ty may Thạnh Mỹ,"Cụm Công nghiệp - Tiểu thủ công nghiệp Hắc Dịch, ấp Trảng Cát, xã Hắc Dịch, huyện Tân Thành, Bà Rịa - Vũng Tàu",,<p>Hoạt động 247</p>,10.64349,107.08830
ATM Lữ đoàn 167,"Xã Long Sơn, thành phố Vũng Tàu, tỉnh Bà Rịa - Vũng Tàu",,<p>Hoạt động 247</p>,10.45612,107.06498
CRM CN Bà Rịa,"Số 86 - 88 đường Bạch Đằng, phường Phước Trung, thành phố Bà Rịa, Bà Rịa – Vũng Tàu",,<p>Hoạt động 247</p>,10.49594,107.17197
ATM Nhà máy X48,"Số 502 Đặng Châu Tuệ, Quan Hanh, Cẩm Phả, Quảng Ninh",,<p>Hoạt động 247</p>,20.98753,107.19842
CRM CN Quảng Ninh,"Số 156 đường Lê Thánh Tông, phường Bạch Đằng, thành phố Hạ Long, Quảng Ninh",,<p>Hoạt động 247</p>,20.95131,107.08209
ATM Xí nghiệp Than Hoành Bồ,"Xã Tân Dân, huyện Hoành Bồ, Tỉnh Quảng Ninh",,<p>Hoạt động 247</p>,21.14827,106.87749
ATM Xí nghiệp Than Thăng Long,"Số 151 Bà Triệu, Cẩm Đông, Cẩm Phả, Quảng Ninh",,<p>Hoạt động 247</p>,21.00737,107.29276
CRM PGD Cẩm Phả,"Số 352 đường Trần Phú, tổ 7B, phường Cẩm Trung, thành phố Cẩm Phả, Quảng Ninh.",,<p>Hoạt động 247</p>,21.01011,107.27466
CRM PGD Bãi Cháy,"Số nhà 489 đường Hạ Long, tổ 8, khu 9A, phường Bãi Cháy, thành phố Hạ Long, Quảng Ninh",,<p>Hoạt động 247</p>,20.95756,107.02300
ATM PGD Vân Đồn,"Số 404-406, Tổ 1, khu 7, thị trấn Cái Rồng, huyện Vân Đồn, Quảng Ninh",,<p>Hoạt động 247</p>,21.06872,107.42222
ATM Binh đoàn 16,"Ấp 4, xã Đồng Tiến, huyện Đồng Phú, Bình Phước",,<p>Hoạt động 247</p>,11.93319,107.02476
ATM Bộ chỉ huy Quân sự tỉnh Bình Phước,"Số 1438 QL14, Tiến Thành, thị xã Đồng Xoài, Bình Phước",,<p>Hoạt động 247</p>,11.52502,106.84861
CRM CN Bình Phước,"Thửa đất số 225; 226, tờ bản đồ số 45, đường Phú Riềng Đỏ, phường Tân Thiện, Đồng Xoài, Bình Phước",,<p>Hoạt động 247</p>,11.53469,106.90036
CRM Công ty Becamex Bình Phước,"Quốc lộ 14, Minh thành, Chơn Thành, Bình Phước",,<p>Hoạt động 247</p>,11.44253,106.65850
ATM Trường Quân sự Quân khu 9,"Trần Hưng Đạo, phường 2, Sóc Trăng",,<p>Hoạt động 247</p>,9.58322,105.95984
CRM CN Sóc Trăng,"Số 26 đường Lê Duẩn, khóm 7, phường 3, Sóc Trăng",,<p>Hoạt động 247</p>,9.59494,105.97114
ATM Bộ chỉ huy Quân sự tỉnh Sóc Trăng,"ố 567, đường Lê Hồng Phong, Khóm 5, Phường 3, Sóc Trăng",,<p>Hoạt động 247</p>,9.58625,105.97652
ATM Công ty Tân Cảng Hiệp Phước,"Lô A9, Khu A, KCN Hiệp Phước, đường số 1, Long Thới, Nhà Bè, Hồ Chí Minh",,<p>Hoạt động 247</p>,10.64799,106.74179
CRM CN Quận 5,"số 353 – 355 đường An Dương Vương, phường 3, quận 5, Hồ Chí Minh.",,<p>Hoạt động 247</p>,10.75973,106.67885
CRM PGD Quận 8,"Số 829 - 829A đường Tạ Quang Bửu, phường 5, quận 8, Hồ Chí Minh",,<p>Hoạt động 247</p>,10.73591,106.66856
ATM Trung tâm thương mại Satra,"Trung tâm thương mại Satra, số C6/27 đường Phạm Hùng, Bình Chánh, Hồ Chí Minh",,<p>Hoạt động 247</p>,10.73377,106.67449
CRM PGD Lê Đại Hành,"Số 357A - 357C đường Lê Đại Hành, phường 11, quận 11, Hồ Chí Minh.",,<p>Hoạt động 247</p>,10.76687,106.65375
CRM PGD Bình Tân," Số 435 - 441 đường số 7, phường Bình Trị Đông B, quận Bình Tân, Hồ Chí Minh.  ",,<p>Hoạt động 247</p>,10.75192,106.60750
CRM CN Đồng Tháp,"Số 204-206 đường Nguyễn Huệ, phường 2, Cao Lãnh, Đồng Tháp",,<p>Hoạt động 247</p>,10.45861,105.63890
ATM Bộ chỉ huy Quân sự tỉnh Đồng Tháp,"Số 755 đường Phạm Hữu Lầu, phường 6, Cao Lãnh, Đồng Tháp",,<p>Hoạt động 247</p>,10.42634,105.63821
ATM Trung đoàn 9,"Quốc lộ 30, phường 11, Cao Lãnh, Đồng Tháp",,<p>Hoạt động 247</p>,10.49026,105.57359
ATM Công ty Bê tông Hà Thành,"Ấp K12, xã Phú Hiệp, huyện Tam Nông, tỉnh Đồng Tháp",,<p>Hoạt động 247</p>,10.79005,10548990
ATM Trung đoàn 320,"Quốc lộ 30, Phường 11, Cao Lãnh, Đồng Tháp,",,<p>Hoạt động 247</p>,10.49030,105.573.40
CRM PGD Hồng Ngự,"Số 66 - 68 đường Võ Văn Kiệt, phường An Thạnh, Hồng NgựĐồng Tháp",,<p>Hoạt động 247</p>,10.80968,105.34733
ATM/CRM CN Long An,"Số 122 - 124 đường Hùng Vương, phường 6, Tân An, Long An",,<p>Hoạt động 247</p>,10.53837,106.40544
ATM Bộ chị huy Quân sự tỉnh Long An,"Quốc lộ 62 , phường 6 ,Tân An, Long An",,<p>Hoạt động 247</p>,10.82073,106.05912
CRM PGD Đức Hòa,"Số 789E, tổ 5, ấp 5, xã Đức Hòa Đông, huyện Đức Hòa, Long An",,<p>Hoạt động 247</p>,10.51471384,106.34162048
