Province,Name,Address,Latitude,Longitude
Kon Tum,ATM 54 Hung Vuong Thi tran Sa Thay,ATM 54 Hung Vuong Thi tran Sa Thay54 Hung Vuong Thi tran Sa Thay,14.409334,107.795306
Lai Châu,Chi nhánh Tỉnh Lai Châu,"Chi nhánh Tỉnh Lai ChâuĐường Điện Biên Phủ, Tổ 21, Phường Tân Phong, Thành phố Lai Châu, Tỉnh Lai Châu",22.383389,103.476648
Lai Châu,Chi nhánh Tỉnh Lai Châu - Phòng giao dịch Số 1,"Chi nhánh Tỉnh Lai Châu - Phòng giao dịch Số 1Đường Trần Hưng Đạo, Tổi 12, Phường Đoàn Kết, Thành phố Lai Châu, Tỉnh Lai Châu",0.0,0.0
Lai Châu,Chi nhánh Tỉnh Lai Châu - Phòng giao dịch Số 2,"Chi nhánh Tỉnh Lai Châu - Phòng giao dịch Số 2Đường Trần Phú, Tổ 7, Phường Tân Phong, Thành phố Lai Châu, Tỉnh Lai Châu",0.0,0.0
Lai Châu,ATM Duong Dien Bien Phu Phuong Tan Phong Lai Chau tinh Lai Chau,ATM Duong Dien Bien Phu Phuong Tan Phong Lai Chau tinh Lai ChauDuong Dien Bien Phu Phuong Tan Phong Lai Chau tinh Lai Chau,22.383365,103.476647
Lai Châu,ATM TRU SO CHINH AGRIBANK TINH LAI CHAU,ATM TRU SO CHINH AGRIBANK TINH LAI CHAUTRU SO CHINH AGRIBANK TINH LAI CHAU,22.383365,103.476647
Lai Châu,ATM TRU SO CHINH AGRIBANK TINH LAI CHAU,ATM TRU SO CHINH AGRIBANK TINH LAI CHAUTRU SO CHINH AGRIBANK TINH LAI CHAU,22.383365,103.476647
Lai Châu,ATM Khu 2 TT Sin Ho,ATM Khu 2 TT Sin HoKhu 2 TT Sin Ho,22.35842,103.250795
Lai Châu,ATM 216 Tran Hung Dao - TX Lai Chau,ATM 216 Tran Hung Dao - TX Lai Chau216 Tran Hung Dao - TX Lai Chau,22.40116,103.453485
Lai Châu,ATM 216 Tran Hung Dao - Phuong Doan Ket - Tinh Lai Chau,ATM 216 Tran Hung Dao - Phuong Doan Ket - Tinh Lai Chau216 Tran Hung Dao - Phuong Doan Ket - Tinh Lai Chau,22.40116,103.453485
Lai Châu,Chi nhánh Huyện Tam Đường Lai Châu,"Chi nhánh Huyện Tam Đường Lai ChâuTrung tâm Hành chính huyện Tam Đường, Thị trấn Tam Đường, Huyện Tam Đường, Tỉnh Lai Châu",0.0,0.0
Lai Châu,ATM Thi Tran Tam Duong - Tam Duong - Lai Chau,ATM Thi Tran Tam Duong - Tam Duong - Lai ChauThi Tran Tam Duong - Tam Duong - Lai Chau,22.321815,103.623534
Lai Châu,Chi nhánh Huyện Mường Tè Lai Châu,"Chi nhánh Huyện Mường Tè Lai ChâuKhu phố 2, Thị trấn Mường Tè, Huyện Mường Tè, Tỉnh Lai Châu",0.0,0.0
Lai Châu,ATM Nam Hang,ATM Nam HangNam Hang,22.151012,103.009544
Lai Châu,ATM Ngan hang Nong nghiep huyen Muong Te,ATM Ngan hang Nong nghiep huyen Muong TeNgan hang Nong nghiep huyen Muong Te,22.379995,102.822886
Lai Châu,Chi nhánh Huyện Sìn Hồ Lai Châu,"Chi nhánh Huyện Sìn Hồ Lai ChâuKhu 2, Thị trấn Sìn Hồ, Huyện Sìn Hồ, Tỉnh Lai Châu",0.0,0.0
Lai Châu,Chi nhánh Huyện Phong Thổ Lai Châu,"Chi nhánh Huyện Phong Thổ Lai ChâuThôn 41, Thị trấn Phong Thổ, Huyện Phong Thổ, Tỉnh Lai Châu",0.0,0.0
Lai Châu,Chi nhánh Huyện Phong Thổ Lai Châu - Phòng giao dịch Mường So,"Chi nhánh Huyện Phong Thổ Lai Châu - Phòng giao dịch Mường SoThôn Tây Sơn, Xã Mường So, Huyện Phong Thổ, Tỉnh Lai Châu",0.0,0.0
Lai Châu,ATM Phong Tho Lai Chau,ATM Phong Tho Lai ChauPhong Tho Lai Chau,22.54341,103.293926
Lai Châu,ATM Xa Muong So huyen Phong Tho Tinh Lai Chau,ATM Xa Muong So huyen Phong Tho Tinh Lai ChauXa Muong So huyen Phong Tho Tinh Lai Chau,22.54341,103.293926
Lai Châu,Chi nhánh Huyện Than Uyên Lai Châu,"Chi nhánh Huyện Than Uyên Lai ChâuKhu 2, Thị trấn Than Uyên, Huyện Than Uyên, Tỉnh Lai Châu",0.0,0.0
Lai Châu,Chi nhánh Huyện Than Uyên Lai Châu - Phòng giao dịch Mường Than,"Chi nhánh Huyện Than Uyên Lai Châu - Phòng giao dịch Mường ThanCẩm Trung 3, Xã Mường Than, Huyện Than Uyên, Tỉnh Lai Châu",0.0,0.0
Lai Châu,ATM thi tran Than Uyen,ATM thi tran Than Uyenthi tran Than Uyen,21.951014,103.883099
Lai Châu,Chi nhánh Huyện Tân Uyên Lai Châu,"Chi nhánh Huyện Tân Uyên Lai ChâuKhu Cơ quan, Thị trấn Tân Uyên, Huyện Tân Uyên, Tỉnh Lai Châu",0.0,0.0
Lai Châu,ATM Tan Uyen,ATM Tan UyenTan Uyen,22.172441,103.754835
Lai Châu,Chi nhánh Huyện Mường Tè Lai Châu - Phòng giao dịch Nậm Hàng,"Chi nhánh Huyện Mường Tè Lai Châu - Phòng giao dịch Nậm HàngBản Nậm Hàng, Thị trấn Nậm Nhùn, Huyện Nậm Nhùn, Tỉnh Lai Châu",0.0,0.0
Lai Châu,Chi nhánh Huyện Nậm Nhùn Lai Châu,"Chi nhánh Huyện Nậm Nhùn Lai ChâuBản Nậm Hàng, Thị trấn Nậm Nhùn, Huyện Nậm Nhùn, Tỉnh Lai Châu",0.0,0.0
Lâm Đồng,Chi nhánh Tỉnh Lâm Đồng,"Chi nhánh Tỉnh Lâm ĐồngSố 23 đường Trần Phú, Phường 3, Thành phố Đà Lạt, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,Chi nhánh Lâm Đồng - Phòng giao dịch Hòa Bình,"Chi nhánh Lâm Đồng - Phòng giao dịch Hòa BìnhSố 36, khu Hòa Bình, Phường 1, Thành phố Đà Lạt, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,Chi nhánh Thành phố Đà Lạt Lâm Đồng,"Chi nhánh Thành phố Đà Lạt Lâm ĐồngSố 9 đường Nguyễn Văn Trỗi, Phường 1, Thành phố Đà Lạt, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,Chi nhánh Thành phố Đà Lạt Lâm Đồng - Phòng giao dịch Trại Mát,"Chi nhánh Thành phố Đà Lạt Lâm Đồng - Phòng giao dịch Trại MátSố 115A Tự Phước, Phường 11, Thành phố Đà Lạt, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,Chi nhánh Thành phố Đà Lạt Lâm Đồng - Phòng giao dịch Phan Chu Trinh,"Chi nhánh Thành phố Đà Lạt Lâm Đồng - Phòng giao dịch Phan Chu TrinhSố 110, Nguyễn Đình Chiểu, Phường 9, Thành phố Đà Lạt, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,Chi nhánh Thành phố Đà Lạt Lâm Đồng - Phòng giao dịch Phù Đổng,"Chi nhánh Thành phố Đà Lạt Lâm Đồng - Phòng giao dịch Phù ĐổngSố 26/2, Phù Đổng Thiên Vương, Phường 8, Thành phố Đà Lạt, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,"ATM 23 Tran Phu, Phuong 3","ATM 23 Tran Phu, Phuong 323 Tran Phu, Phuong 3",11.936365,108.434043
Lâm Đồng,"ATM 46 Hung Vuong , Phuong 10","ATM 46 Hung Vuong , Phuong 1046 Hung Vuong , Phuong 10",11.949127,108.467309
Lâm Đồng,"ATM 23 Tran Phu, Phuong 3","ATM 23 Tran Phu, Phuong 323 Tran Phu, Phuong 3",11.936365,108.434043
Lâm Đồng,ATM 23 Tran Phu P3,ATM 23 Tran Phu P323 Tran Phu P3,11.936365,108.434043
Lâm Đồng,"ATM 23 Tran Phu,P3","ATM 23 Tran Phu,P323 Tran Phu,P3",11.936365,108.434043
Lâm Đồng,"ATM 36 Khu Hoa Binh, Phuong 1 Da Lat","ATM 36 Khu Hoa Binh, Phuong 1 Da Lat36 Khu Hoa Binh, Phuong 1 Da Lat",11.942958,108.435686
Lâm Đồng,"ATM 02 Pham Ngoc Thach, Phuong 6","ATM 02 Pham Ngoc Thach, Phuong 602 Pham Ngoc Thach, Phuong 6",11.944748,108.430278
Lâm Đồng,"ATM 02 Pham Ngoc Thach, Phuong 6","ATM 02 Pham Ngoc Thach, Phuong 602 Pham Ngoc Thach, Phuong 6",11.944748,108.430278
Lâm Đồng,"ATM 09 Nguyen Van Troi, Phuong 1","ATM 09 Nguyen Van Troi, Phuong 109 Nguyen Van Troi, Phuong 1",11.944541,108.435832
Lâm Đồng,"ATM 26/2 Bis Phu Dong Thien Vuong, Phuong 8","ATM 26/2 Bis Phu Dong Thien Vuong, Phuong 826/2 Bis Phu Dong Thien Vuong, Phuong 8",11.961618,108.442861
Lâm Đồng,"ATM 115A Tu Phuoc, Phuong 11","ATM 115A Tu Phuoc, Phuong 11115A Tu Phuoc, Phuong 11",11.946049,108.499397
Lâm Đồng,"ATM Lo 9,10 Quang Trung, Phuong 9","ATM Lo 9,10 Quang Trung, Phuong 9Lo 9,10 Quang Trung, Phuong 9",11.949252,108.462995
Lâm Đồng,"ATM Lo 9, 10 Quang Trung, Phuong 9","ATM Lo 9, 10 Quang Trung, Phuong 9Lo 9, 10 Quang Trung, Phuong 9",11.949252,108.462995
Lâm Đồng,Chi nhánh Nam Lâm Đồng Lâm Đồng II,"Chi nhánh Nam Lâm Đồng Lâm Đồng IISố 02, Lý Tự Trọng, Phường 2, Thành phố Bảo Lộc, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,Chi nhánh Nam Lâm Đồng Lâm Đồng II - Phòng giao dịch Số 01,"Chi nhánh Nam Lâm Đồng Lâm Đồng II - Phòng giao dịch Số 0111B Nguyễn Công Trứ, Phường 1, thành phố Bảo Lộc, tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,Chi nhánh Nam Lâm Đồng Lâm Đồng II - Phòng giao dịch Lộc Châu,"Chi nhánh Nam Lâm Đồng Lâm Đồng II - Phòng giao dịch Lộc ChâuThôn 3, Xã Lộc Châu, Thành phố Bảo Lộc, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,Chi nhánh Nam Lâm Đồng Lâm Đồng II - Phòng giao dịch Lộc Phát,"Chi nhánh Nam Lâm Đồng Lâm Đồng II - Phòng giao dịch Lộc PhátSố 723, Nguyễn Văn Cừ, Phường Lộc Phát, Thành phố Bảo Lộc, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,"ATM 02 Ly Tu Trong, Phuong 2","ATM 02 Ly Tu Trong, Phuong 202 Ly Tu Trong, Phuong 2",11.549515,107.807682
Lâm Đồng,"ATM 40 Le Thi Pha, Phuong 1","ATM 40 Le Thi Pha, Phuong 140 Le Thi Pha, Phuong 1",11.514384,107.755415
Lâm Đồng,"ATM 02 Ly Tu Trong, Phuong 2","ATM 02 Ly Tu Trong, Phuong 202 Ly Tu Trong, Phuong 2",11.549515,107.807682
Lâm Đồng,"ATM 02 Ly Tu Trong, Phuong 2","ATM 02 Ly Tu Trong, Phuong 202 Ly Tu Trong, Phuong 2",11.549515,107.807682
Lâm Đồng,"ATM 723 Nguyen Van Cu, Loc Phat","ATM 723 Nguyen Van Cu, Loc Phat723 Nguyen Van Cu, Loc Phat",11.570233,107.837569
Lâm Đồng,Chi nhánh Huyện Đam Rông Lâm Đồng,"Chi nhánh Huyện Đam Rông Lâm ĐồngKhu hành chính Bằng Lăng, Thôn 1, Xã Rô Men, Huyện Đam Rông, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,"ATM Thon 1, Romen Dam Rong, Lam Dong","ATM Thon 1, Romen Dam Rong, Lam DongThon 1, Romen Dam Rong, Lam Dong",12.059962,108.147184
Lâm Đồng,"ATM Thon 1, Ro Men, Dam Rong, Lam Dong","ATM Thon 1, Ro Men, Dam Rong, Lam DongThon 1, Ro Men, Dam Rong, Lam Dong",12.059962,108.147184
Lâm Đồng,ATM Thon 8b Loc Thanh,ATM Thon 8b Loc ThanhThon 8b Loc Thanh,12.059973,108.147184
Lâm Đồng,Chi nhánh Huyện Lạc Dương Lâm Đồng,"Chi nhánh Huyện Lạc Dương Lâm ĐồngSố 169 đường LangBiang, Thị trấn Lạc Dương, Huyện Lạc Dương, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,ATM 169 LangBiang,ATM 169 LangBiang169 LangBiang ,12.011037,108.420085
Lâm Đồng,Chi nhánh Huyện Lâm Hà Lâm Đồng,"Chi nhánh Huyện Lâm Hà Lâm ĐồngNgã ba Sơn Hà, Thị trấn Đinh Văn, Huyện Lâm Hà, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,Chi nhánh Huyện Lâm Hà Lâm Đồng - Phòng giao dịch Nam Ban,"Chi nhánh Huyện Lâm Hà Lâm Đồng - Phòng giao dịch Nam Ban322 Điện Biên Phủ, Thị Trấn Nam Ban, Huyện Lâm Hà, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,Chi nhánh Lộc Phát Lâm Đồng,"Chi nhánh Lộc Phát Lâm ĐồngTổ dân phố Chợ Thăng Long, Thị trấn Nam Ban, Huyện Lâm Hà, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,"ATM 185, Khu pho 3, Dinh Van","ATM 185, Khu pho 3, Dinh Van185, Khu pho 3, Dinh Van",11.791061,108.267444
Lâm Đồng,"ATM Khu pho Dong Anh 2, Nam Ban","ATM Khu pho Dong Anh 2, Nam BanKhu pho Dong Anh 2, Nam Ban",11.845174,108.342056
Lâm Đồng,ATM 792 Hung Vuong _ Dinh Van - Lam Ha,ATM 792 Hung Vuong _ Dinh Van - Lam Ha792 Hung Vuong _ Dinh Van - Lam Ha,11.789551,108.242594
Lâm Đồng,"ATM Lien Trung, Tan Ha","ATM Lien Trung, Tan HaLien Trung, Tan Ha",11.747953,108.199528
Lâm Đồng,Chi nhánh Huyện Đơn Dương Lâm Đồng,"Chi nhánh Huyện Đơn Dương Lâm ĐồngKhu phố 1, Thị trấn Thạnh Mỹ, Huyện Đơn Dương, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,Chi nhánh Huyện Đơn Dương Lâm Đồng - Phòng giao dịch Ka Đô,"Chi nhánh Huyện Đơn Dương Lâm Đồng - Phòng giao dịch Ka ĐôNhà văn hóa xã Ka Đô, thôn Nam Hiệp 1, Huyện Đơn Dương, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,Chi nhánh Huyện Đơn Dương Lâm Đồng - Phòng giao dịch Lạc Nghiệp,"Chi nhánh Huyện Đơn Dương Lâm Đồng - Phòng giao dịch Lạc NghiệpSố 09, Ngô Quyền, Khu phố 2, Thị Trấn D'Ran, Huyện Đơn Dương, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,ATM 104 duong 2/4 Thanh My,ATM 104 duong 2/4 Thanh My104 duong 2/4 Thanh My,11.761352,108.496717
Lâm Đồng,"ATM Huyen lo 413, thon Nam Hiep, xa Ka Do","ATM Huyen lo 413, thon Nam Hiep, xa Ka DoHuyen lo 413, thon Nam Hiep, xa Ka Do",11.757645,108.530577
Lâm Đồng,ATM 104 duong 2/4 Thi Tran Thanh My,ATM 104 duong 2/4 Thi Tran Thanh My104 duong 2/4 Thi Tran Thanh My,11.761348,108.496641
Lâm Đồng,"ATM 9 Ngo Quyen, Thi tran Dran","ATM 9 Ngo Quyen, Thi tran Dran9 Ngo Quyen, Thi tran Dran",11.844654,108.599634
Lâm Đồng,Chi nhánh Huyện Đức Trọng Lâm Đồng,"Chi nhánh Huyện Đức Trọng Lâm ĐồngThôn Phi Nôm, Xã Hiệp Thạnh, Huyện Đức Trọng, Tỉnh Lâm Đồng ",0.0,0.0
Lâm Đồng,Chi nhánh Huyện Đức Trọng Lâm Đồng - Phòng giao dịch Liên Khương,"Chi nhánh Huyện Đức Trọng Lâm Đồng - Phòng giao dịch Liên KhươngLô 90 Lê Hồng Phong, Thị trấn Liên Nghĩa, Huyện Đức Trọng, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,Chi nhánh Lâm Đồng II,"Chi nhánh Lâm Đồng IISố 693 Quốc lộ 20, Thị Trấn Liên Nghĩa, Huyện Đức Trọng, Tỉnh Lâm Đồng",11.729654,108.371987
Lâm Đồng,Chi nhánh Lâm Đồng II - Phòng giao dịch Tân Hội,"Chi nhánh Lâm Đồng II - Phòng giao dịch Tân HộiXóm 1, Thôn Tân Hiệp, Xã Tân Hội, Huyện Đức Trọng, Tỉnh Lâm Đồng",11.710757,108.297848
Lâm Đồng,Chi nhánh Lâm Đồng II - Phòng giao dịch Ninh Gia,"Chi nhánh Lâm Đồng II - Phòng giao dịch Ninh GiaQuốc lộ 20, thôn Ninh Gia, Xã Ninh Gia, Huyện Đức Trọng, Tỉnh Lâm Đồng",11.624495,108.254802
Lâm Đồng,"ATM 693 QL 20, Lien Nghia","ATM 693 QL 20, Lien Nghia693 QL 20, Lien Nghia",11.729517,108.372123
Lâm Đồng,"ATM 693 Quoc Lo 20, TT Lien Nghia, H Duc Trong, Lam Dong","ATM 693 Quoc Lo 20, TT Lien Nghia, H Duc Trong, Lam Dong693 Quoc Lo 20, TT Lien Nghia, H Duc Trong, Lam Dong",11.729517,108.372123
Lâm Đồng,"ATM 693 QL 20, Lien Nghia","ATM 693 QL 20, Lien Nghia693 QL 20, Lien Nghia",11.729517,108.372123
Lâm Đồng,"ATM 693 QL 20, Lien Nghia, Duc Trong, Lam Dong","ATM 693 QL 20, Lien Nghia, Duc Trong, Lam Dong693 QL 20, Lien Nghia, Duc Trong, Lam Dong",11.729517,108.372123
Lâm Đồng,"ATM 182 Thong Nhat, Lien Nghia","ATM 182 Thong Nhat, Lien Nghia182 Thong Nhat, Lien Nghia",11.726545,108.376134
Lâm Đồng,"ATM QL 20, Ninh Gia","ATM QL 20, Ninh GiaQL 20, Ninh Gia",11.729512,108.372121
Lâm Đồng,"ATM QL 20, Phi nom, Hiep Thanh","ATM QL 20, Phi nom, Hiep ThanhQL 20, Phi nom, Hiep Thanh",11.786863,108.416366
Lâm Đồng,"ATM Da Ron, Don Duong","ATM Da Ron, Don DuongDa Ron, Don Duong",11.778478,108.457279
Lâm Đồng,"ATM QL 20 Phi Nom, Hiep Thanh,","ATM QL 20 Phi Nom, Hiep Thanh,QL 20 Phi Nom, Hiep Thanh, ",11.786863,108.416366
Lâm Đồng,Chi nhánh Hòa Ninh Lâm Đồng II,"Chi nhánh Hòa Ninh Lâm Đồng IISố 9A Quốc lộ 20, Thôn 2, Xã Hòa Ninh, Huyện Di Linh, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,Chi nhánh Huyện Di Linh Lâm Đồng II,"Chi nhánh Huyện Di Linh Lâm Đồng IISố 960, Hùng Vương, Thị trấn Di Linh, Huyện Di Linh, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,Chi nhánh Huyện Di Linh Lâm Đồng II - Phòng giao dịch Tân Châu,"Chi nhánh Huyện Di Linh Lâm Đồng II - Phòng giao dịch Tân ChâuThôn 9, Xã Tân Châu, Huyện Di Linh, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,Chi nhánh Huyện Di Linh Lâm Đồng II - Phòng giao dịch Gia Hiệp,"Chi nhánh Huyện Di Linh Lâm Đồng II - Phòng giao dịch Gia HiệpThôn 2, Xã Gia Hiệp, Huyện Di Linh, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,ATM 960 Hung Vuong,ATM 960 Hung Vuong960 Hung Vuong,11.585731,108.077903
Lâm Đồng,ATM 960 Hung Vuong,ATM 960 Hung Vuong960 Hung Vuong,11.585731,108.077903
Lâm Đồng,ATM 521 Hung Vuong,ATM 521 Hung Vuong521 Hung Vuong,11.575779,108.073924
Lâm Đồng,"ATM Thon 2, Gia Hiep, Di Linh, Lam Dong","ATM Thon 2, Gia Hiep, Di Linh, Lam DongThon 2, Gia Hiep, Di Linh, Lam Dong",11.539384,108.176989
Lâm Đồng,"ATM 09A quoc lo 20, Hoa Ninh","ATM 09A quoc lo 20, Hoa Ninh09A quoc lo 20, Hoa Ninh",11.539114,107.943198
Lâm Đồng,"ATM 09A, Quốc Lộ 20, Hòa Ninh, Di Linh, Lâm Đồng","ATM 09A, Quốc Lộ 20, Hòa Ninh, Di Linh, Lâm Đồng09A, Quốc Lộ 20, Hòa Ninh, Di Linh, Lâm Đồng",11.539114,107.943198
Lâm Đồng,Chi nhánh Bảo Lâm Lâm Đồng II,"Chi nhánh Bảo Lâm Lâm Đồng IISố 1, Nguyễn Tất Thành, Thị trấn Lộc Thắng, Huyện Bảo Lâm, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,Chi nhánh Bảo Lâm Lâm Đồng II - Phòng giao dịch Lộc Thành,"Chi nhánh Bảo Lâm Lâm Đồng II - Phòng giao dịch Lộc ThànhThôn 8B, Xã Lộc Thành, Huyện Bảo Lâm, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,Chi nhánh Lộc An Lâm Đồng II,"Chi nhánh Lộc An Lâm Đồng IIThôn 3, Xã Lộc An, Huyện Bảo Lâm, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,"ATM Thon 3, Xa Loc An","ATM Thon 3, Xa Loc AnThon 3, Xa Loc An",11.446659,107.835376
Lâm Đồng,"ATM 01,Nguyen Tat Thanh,Loc Thang","ATM 01,Nguyen Tat Thanh,Loc Thang01,Nguyen Tat Thanh,Loc Thang ",11.628166,107.837672
Lâm Đồng,"ATM SO 01, Nguyen Tat Thanh, Loc Thang, Bao Lam, Lam Dong","ATM SO 01, Nguyen Tat Thanh, Loc Thang, Bao Lam, Lam DongSO 01, Nguyen Tat Thanh, Loc Thang, Bao Lam, Lam Dong",11.628166,107.837672
Lâm Đồng,"ATM So 1, Nguyen Tat Thanh-TT Loc Thang","ATM So 1, Nguyen Tat Thanh-TT Loc ThangSo 1, Nguyen Tat Thanh-TT Loc Thang",11.628166,107.837672
Lâm Đồng,Chi nhánh Huyện Đạ Huoai Lâm Đồng II,"Chi nhánh Huyện Đạ Huoai Lâm Đồng IISố 323 Hùng Vương, Thị Trấn Ma Đa Guôi, Huyện Đạ Huoai, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,Chi nhánh Huyện Đạ Huoai Lâm Đồng II - Phòng giao dịch Đạmri,"Chi nhánh Huyện Đạ Huoai Lâm Đồng II - Phòng giao dịch ĐạmriSố 51 Tổ dân phố 4, Thị trấn Đạ M'Ri, Huyện Đạ Huoai, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,ATM TDP 7 TT Madaguoi,ATM TDP 7 TT MadaguoiTDP 7 TT Madaguoi ,11.382977,107.531769
Lâm Đồng,ATM TT Madaguoi - Da Huoai - LD,ATM TT Madaguoi - Da Huoai - LDTT Madaguoi - Da Huoai - LD,11.382977,107.531769
Lâm Đồng,Chi nhánh Huyện Đạ Tẻh Lâm Đồng II,"Chi nhánh Huyện Đạ Tẻh Lâm Đồng IIKhu phố 6A Thị trấn Đạ Tẻh, Huyện Đạ Tẻh, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,ATM Khu Pho 6A - TT Da Teh,ATM Khu Pho 6A - TT Da TehKhu Pho 6A - TT Da Teh,11.506724,107.485805
Lâm Đồng,ATM Khu Pho 6A TT Da Teh,ATM Khu Pho 6A TT Da TehKhu Pho 6A TT Da Teh,11.506724,107.485805
Lâm Đồng,Chi nhánh Huyện Cát Tiên Lâm Đồng II,"Chi nhánh Huyện Cát Tiên Lâm Đồng IITổ dân phố 13, Thị Trấn Cát Tiên, Huyện Cát Tiên, Tỉnh Lâm Đồng",0.0,0.0
Lâm Đồng,"ATM TDP 13, TT Cat Tien","ATM TDP 13, TT Cat TienTDP 13, TT Cat Tien",11.581693,107.356551
Lâm Đồng,"ATM TDP 13, TT Cat Tien","ATM TDP 13, TT Cat TienTDP 13, TT Cat Tien",11.581693,107.356551
Lạng Sơn,Chi nhánh Tỉnh Lạng Sơn,"Chi nhánh Tỉnh Lạng SơnSố 03, đường Lý Thái Tổ, Phường Đông Kinh, Thành phố Lạng Sơn, Tỉnh Lạng Sơn",21.845735,106.762325
Lạng Sơn,Chi nhánh Tỉnh Lạng Sơn - Phòng giao dịch Chi Lăng,"Chi nhánh Tỉnh Lạng Sơn - Phòng giao dịch Chi LăngSố 13, đường Đinh Tiên Hoàng, Phường Chi Lăng, Thành phố Lạng Sơn, Tỉnh Lạng Sơn",0.0,0.0
Lạng Sơn,Chi nhánh Thành phố Lạng Sơn,"Chi nhánh Thành phố Lạng SơnSố 163, đường Trần Đăng Ninh, Phường Tam Thanh, Thành phố Lạng Sơn, Tỉnh Lạng Sơn",0.0,0.0
Lạng Sơn,Chi nhánh Thành phố Lạng Sơn - Phòng giao dịch Vĩnh Trại,"Chi nhánh Thành phố Lạng Sơn - Phòng giao dịch Vĩnh TrạiKi ốt số 3, Sân vận động Đông Kinh, Phường Vĩnh Trại, Thành phố Lạng Sơn, Tỉnh Lạng Sơn",0.0,0.0
Lạng Sơn,ATM 03 Ly Thai To,ATM 03 Ly Thai To03 Ly Thai To    ,21.845814,106.762322
Lạng Sơn,ATM BVDK Trung Tam,ATM BVDK Trung TamBVDK Trung Tam,21.848576,106.747047
Lạng Sơn,ATM 37 Nguyen Thai Hoc,ATM 37 Nguyen Thai Hoc37 Nguyen Thai Hoc,21.843564,106.755445
Lạng Sơn,ATM 03 Ly Thai To P Dong Kinh,ATM 03 Ly Thai To P Dong Kinh03 Ly Thai To P Dong Kinh,21.845814,106.762322
Lạng Sơn,ATM So 3 Ly Thai To,ATM So 3 Ly Thai ToSo 3 Ly Thai To,21.845814,106.762322
Lạng Sơn,"ATM So 37 Nguyen Thai hoc, P Chi Lang","ATM So 37 Nguyen Thai hoc, P Chi LangSo 37 Nguyen Thai hoc, P Chi Lang",21.843564,106.755445
Lạng Sơn,"ATM So 3 Ly Thai To, P.Dong Kinh, TP.Lang Son","ATM So 3 Ly Thai To, P.Dong Kinh, TP.Lang SonSo 3 Ly Thai To, P.Dong Kinh, TP.Lang Son",21.845814,106.762322
Lạng Sơn,ATM 163 Duong Tran Dang Ninh,ATM 163 Duong Tran Dang Ninh163 Duong Tran Dang Ninh ,21.860201,106.755849
Lạng Sơn,ATM So 208- Duong Hoang Van Thu- Khu 1- TT That Khe,ATM So 208- Duong Hoang Van Thu- Khu 1- TT That KheSo 208- Duong Hoang Van Thu- Khu 1- TT That Khe,22.257074,106.470018
Lạng Sơn,ATM Pho Duc Tam II Thi Tran Van Quan Huyen Van Quan Tinh Lang Son,ATM Pho Duc Tam II Thi Tran Van Quan Huyen Van Quan Tinh Lang SonPho Duc Tam II Thi Tran Van Quan Huyen Van Quan Tinh Lang Son,21.864778,106.5389
Lạng Sơn,Chi nhánh Huyện Tràng Định Lạng Sơn,"Chi nhánh Huyện Tràng Định Lạng SơnSố 208 đường Hoàng Văn Thụ, khu I, Thị  trấn Thất Khê, Huyện Tràng Định, Tỉnh Lạng Sơn",0.0,0.0
Lạng Sơn,ATM Khu 1 TT That Khe,ATM Khu 1 TT That KheKhu 1 TT That Khe,22.257305,106.469971
Lạng Sơn,Chi nhánh Huyện Bình Gia Lạng Sơn,"Chi nhánh Huyện Bình Gia Lạng SơnKhu 6A, Thị trấn Bình Gia, Huyện Bình Gia, Tỉnh Lạng Sơn",0.0,0.0
